time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-08-12T18:32:52.464Z,-57.5674,-25.0316,47.23,7.5,mww,,38,7.227,1.16,us,us6000f4ly,2021-10-23T15:46:19.040Z,"South Sandwich Islands region",earthquake,9.7,4.5,0.063,24,reviewed,us,us
2021-08-12T18:35:17.231Z,-58.3753,-25.2637,22.79,8.1,mww,,78,7.463,0.76,us,us6000f53e,2021-10-26T06:17:07.119Z,"South Sandwich Islands region",earthquake,8,3.6,0.065,23,reviewed,us,us
2021-08-12T18:36:59.727Z,-59.9811,-26.4306,35,6.7,mb,,76,7.903,1.23,us,us6000f8yd,2021-10-23T15:46:59.040Z,"South Sandwich Islands region",earthquake,5.9,1.9,0.105,38,reviewed,us,us
2021-08-12T18:41:22.560Z,-60.3568,-26.7611,35,6.1,mb,,69,8.041,1.17,us,us6000f8yj,2021-10-23T15:47:00.040Z,"South Sandwich Islands region",earthquake,9.8,1.9,0.07,76,reviewed,us,us
2021-08-12T18:41:58.470Z,-60.2917,-26.5403,35,5.8,mb,,57,8.074,0.63,us,us6000f903,2021-10-23T15:47:02.040Z,"South Sandwich Islands region",earthquake,12,1.4,0.12,25,reviewed,us,us
2021-08-12T18:47:04.648Z,-59.472,-25.6646,35,5.6,mb,,99,7.88,1.24,us,us6000f8ym,2021-10-23T15:47:00.040Z,"South Sandwich Islands region",earthquake,11.7,1.9,0.093,40,reviewed,us,us
2021-08-12T18:48:06.000Z,-60.4338,-25.1764,10,5.6,mb,,170,8.673,0.89,us,us6000f4ms,2021-10-23T15:46:19.040Z,"South Sandwich Islands region",earthquake,7.3,1.9,0.073,67,reviewed,us,us
2021-08-12T18:49:50.890Z,-57.0187,-25.1895,24.23,5.9,mb,,41,6.955,0.82,us,us6000f4mr,2021-10-23T15:46:19.040Z,"South Sandwich Islands region",earthquake,9.7,4.2,0.068,79,reviewed,us,us
2021-08-12T19:07:53.855Z,-57.0189,-25.2005,25.22,5.9,mb,,34,6.95,0.67,us,us6000f4n3,2021-10-23T15:46:19.040Z,"South Sandwich Islands region",earthquake,7.1,3.5,0.05,151,reviewed,us,us
2021-08-12T19:29:15.354Z,-59.792,-26.5078,49.63,5.6,mb,,42,7.748,0.95,us,us6000f4nz,2021-10-23T15:46:19.040Z,"South Sandwich Islands region",earthquake,2.7,4.6,0.059,103,reviewed,us,us
2021-08-12T19:43:45.969Z,-59.8436,-26.4514,35,6,mb,,37,15.159,1.03,us,us6000f4pg,2021-10-23T15:46:22.040Z,"South Sandwich Islands region",earthquake,9.3,1.9,0.051,147,reviewed,us,us
2021-08-12T19:44:52.806Z,-59.8719,-26.4529,40.43,5.9,mb,,38,7.821,0.99,us,us6000f4p9,2021-10-23T15:46:21.040Z,"South Sandwich Islands region",earthquake,9.2,4.5,0.056,116,reviewed,us,us
2021-08-12T20:06:34.199Z,-58.542,-25.1767,44.68,5.8,mb,,30,7.584,1.07,us,us6000f4ql,2021-10-23T15:46:25.040Z,"South Sandwich Islands region",earthquake,8.8,4.7,0.048,160,reviewed,us,us
2021-08-12T21:07:01.753Z,-59.8347,-26.7242,67.72,5.6,mb,,36,7.694,0.84,us,us6000f4tu,2021-10-23T15:46:34.040Z,"South Sandwich Islands region",earthquake,10.8,4.7,0.057,109,reviewed,us,us
2021-08-12T22:08:35.751Z,-57.9852,-25.1572,35,5.6,mb,,35,7.335,0.93,us,us6000f4ve,2021-10-23T15:46:37.040Z,"South Sandwich Islands region",earthquake,9.7,1.9,0.051,140,reviewed,us,us
2021-08-12T23:24:26.280Z,-58.764,-25.1447,36.24,5.5,mb,,30,7.71,1.01,us,us6000f4y0,2021-10-23T15:46:40.040Z,"South Sandwich Islands region",earthquake,9.5,4.9,0.067,77,reviewed,us,us
2021-08-12T23:50:11.619Z,-58.3743,-24.3235,10,5.5,mb,,33,7.903,0.84,us,us6000f4yz,2021-10-23T15:46:41.040Z,"South Sandwich Islands region",earthquake,7.4,1.8,0.058,103,reviewed,us,us
2021-08-13T03:43:16.033Z,-58.0187,-25.3567,35,5.8,mb,,23,7.254,1.03,us,us6000f56j,2021-10-29T14:46:04.040Z,"South Sandwich Islands region",earthquake,10.2,1.9,0.044,190,reviewed,us,us
2021-08-13T05:24:57.202Z,-57.8316,-24.8916,21.21,5.5,mww,,70,7.4,0.62,us,us6000f59z,2021-10-29T14:46:04.040Z,"South Sandwich Islands region",earthquake,9.9,5,0.098,10,reviewed,us,us
2021-08-13T06:14:11.594Z,-59.4755,-24.4092,10,5.6,mb,,70,8.409,0.56,us,us6000f5bf,2021-10-29T14:46:05.040Z,"South Sandwich Islands region",earthquake,6.9,1.7,0.058,104,reviewed,us,us
2021-08-13T10:34:28.283Z,-60.5354,-27.2495,10,6.1,mww,,45,8.003,0.4,us,us6000f5h2,2021-10-29T14:46:06.040Z,"South Sandwich Islands region",earthquake,8.9,1.9,0.061,26,reviewed,us,us
2021-08-13T11:45:35.680Z,-57.2655,-25.5067,19,5.7,mww,,64,6.876,0.69,us,us6000f5i9,2021-10-29T14:46:06.040Z,"South Sandwich Islands region",earthquake,9.5,1.8,0.073,18,reviewed,us,us
2021-08-13T15:08:31.218Z,13.7016,120.7817,121,5.9,mww,,26,9.071,1.09,us,us6000f5na,2021-10-29T14:46:07.040Z,"10 km WNW of Tingloy, Philippines",earthquake,9.7,1.9,0.034,84,reviewed,us,us
2021-08-13T18:46:54.723Z,-27.4662,-177.0281,18.2,5.5,mww,,39,10.686,0.93,us,us6000f5st,2021-10-29T14:46:07.040Z,"Kermadec Islands region",earthquake,6.2,3,0.075,17,reviewed,us,us
2021-08-13T20:04:53.886Z,-57.8169,-23.9874,10,5.5,mww,,32,7.841,0.7,us,us6000f5u9,2021-10-29T14:46:08.040Z,"South Sandwich Islands region",earthquake,10,1.7,0.083,14,reviewed,us,us
2021-08-13T20:15:52.308Z,-17.8959,-13.4078,10,5.5,mww,,47,7.582,0.82,us,us6000f74g,2021-10-29T14:46:22.040Z,"southern Mid-Atlantic Ridge",earthquake,8.4,1.8,0.089,12,reviewed,us,us
2021-08-14T09:50:13.329Z,-22.421,-174.5517,10,5.6,mww,,46,8.751,0.45,us,us6000f63e,2021-10-29T14:46:10.040Z,"127 km SSE of Ohonua, Tonga",earthquake,11.5,1.9,0.063,24,reviewed,us,us
2021-08-14T10:00:09.292Z,-60.3486,-27.11,12,5.5,mww,,54,7.914,0.62,us,us6000f63n,2021-10-29T14:46:10.040Z,"South Sandwich Islands region",earthquake,10.1,1.9,0.093,11,reviewed,us,us
2021-08-14T11:57:43.447Z,55.1767,-157.6441,20.74,6.9,mww,,36,1.173,0.57,us,us6000f652,2021-12-21T07:40:58.027Z,"125 km SE of Perryville, Alaska",earthquake,4.8,2.1,0.024,162,reviewed,us,us
2021-08-14T12:29:08.454Z,18.4335,-73.4822,10,7.2,mww,,23,1.178,0.75,us,us6000f65h,2022-02-23T20:29:48.763Z,"Nippes, Haiti",earthquake,3.1,1.8,0.031,97,reviewed,us,us
2021-08-14T21:42:05.722Z,-56.5221,-25.6845,15.61,5.5,mww,,41,6.549,0.59,us,us6000f6bz,2021-10-29T14:46:14.040Z,"South Sandwich Islands region",earthquake,10.1,3,0.073,18,reviewed,us,us
2021-08-15T03:20:45.298Z,18.3977,-74.0899,8.32,5.8,mww,,34,1.755,1.23,us,us6000f6ez,2021-12-07T15:25:16.949Z,"15 km NNE of Chardonnire, Haiti",earthquake,5.6,2.6,0.038,67,reviewed,us,us
2021-08-16T05:46:17.922Z,-56.9021,-25.6708,16.4,5.7,mww,,64,6.668,0.39,us,us6000f6ts,2021-10-29T14:46:20.040Z,"South Sandwich Islands region",earthquake,9.2,2.2,0.057,30,reviewed,us,us
2021-08-16T11:10:36.583Z,-58.3686,-23.3552,16.7,6.9,mww,,48,8.363,0.72,us,us6000f6wt,2022-01-05T18:20:55.314Z,"South Sandwich Islands region",earthquake,8.9,3.5,0.036,73,reviewed,us,us
2021-08-16T20:50:34.297Z,-60.2481,-24.9283,10,5.5,mww,,35,8.65,1.08,us,us6000f779,2021-10-29T14:46:22.040Z,"South Sandwich Islands region",earthquake,9.2,1.7,0.06,27,reviewed,us,us
2021-08-16T23:37:24.067Z,-59.5397,-26.3018,41.46,5.5,mww,,26,7.665,1.08,us,us6000f7cr,2021-10-29T14:46:23.040Z,"South Sandwich Islands region",earthquake,7.7,3.3,0.073,18,reviewed,us,us
2021-08-17T03:10:49.967Z,-58.0337,-23.8983,10,5.6,mww,,38,7.967,0.56,us,us6000f7es,2021-10-29T14:46:23.040Z,"South Sandwich Islands region",earthquake,9.7,1.7,0.062,25,reviewed,us,us
2021-08-17T17:24:49.944Z,-23.0367,-177.0395,157,5.8,mww,,22,6.992,0.94,us,us6000f7ki,2021-10-29T14:46:25.040Z,"280 km SW of Vaini, Tonga",earthquake,8.6,1.8,0.054,33,reviewed,us,us
2021-08-17T17:53:26.775Z,-58.0256,-25.4158,32.62,6.1,mww,,21,7.229,0.77,us,us6000f7ks,2021-10-29T14:46:25.040Z,"South Sandwich Islands region",earthquake,8.4,2.6,0.048,41,reviewed,us,us
2021-08-17T20:06:13.275Z,-59.6315,-26.1833,41.5,5.5,mww,,23,7.77,0.76,us,us6000f7nx,2021-10-29T14:46:25.040Z,"South Sandwich Islands region",earthquake,10.1,4.1,0.089,12,reviewed,us,us
2021-08-18T02:48:56.254Z,-59.6295,-26.3869,31,5.8,mww,,22,7.689,0.79,us,us6000f7sk,2021-10-29T14:46:26.040Z,"South Sandwich Islands region",earthquake,8.2,1.7,0.069,20,reviewed,us,us
2021-08-18T10:10:05.238Z,-14.8818,167.0585,93,6.9,mww,,54,0.579,0.78,us,us6000f7vg,2021-11-29T05:21:13.033Z,"17 km N of Port-Olry, Vanuatu",earthquake,7.9,1.9,0.058,29,reviewed,us,us
2021-08-18T21:49:55.690Z,-59.6344,-26.3481,28,6,mww,,26,7.707,0.68,us,us6000f843,2021-10-29T14:46:29.040Z,"South Sandwich Islands region",earthquake,8.7,1.8,0.049,40,reviewed,us,us
2021-08-22T00:45:07.917Z,-60.1401,-24.221,7,6.6,mww,,19,8.865,0.63,us,us6000f9gd,2021-11-02T14:54:11.040Z,"South Sandwich Islands region",earthquake,8.6,1.7,0.037,70,reviewed,us,us
2021-08-22T15:21:58.818Z,-58.2755,-25.0622,21,5.7,mww,,70,7.51,0.57,us,us6000f9q3,2021-11-02T14:54:24.040Z,"South Sandwich Islands region",earthquake,9.9,1.9,0.075,17,reviewed,us,us
2021-08-22T21:33:18.983Z,-60.2845,-24.8743,6,7.1,mww,,32,9.799,0.39,us,us6000f9sq,2021-11-02T14:54:30.040Z,"South Sandwich Islands region",earthquake,9.7,1.7,0.046,46,reviewed,us,us
2021-08-24T05:37:51.853Z,48.8647,154.9113,35,6,mww,,75,4.599,0.44,us,us7000f2ws,2021-11-02T14:54:50.040Z,"219 km SSW of Severo-Kurilsk, Russia",earthquake,7.8,1.9,0.042,55,reviewed,us,us
2021-08-26T02:14:22.070Z,-0.8389,121.5296,8,5.7,mww,,29,1.258,0.83,us,us7000f3zp,2021-11-02T14:55:21.040Z,"106 km NE of Poso, Indonesia",earthquake,3.7,1.7,0.083,14,reviewed,us,us
2021-08-26T03:20:24.741Z,-58.7992,-25.4366,30,5.8,mww,,37,13.919,0.78,us,us7000f403,2021-11-02T14:55:22.040Z,"South Sandwich Islands region",earthquake,7.5,1.8,0.058,29,reviewed,us,us
2021-08-27T10:22:26.052Z,5.671,125.0293,54.5,5.6,mww,,35,1.493,0.47,us,us7000f4kz,2021-11-06T20:29:01.040Z,"20 km S of Malbang, Philippines",earthquake,6.1,5.9,0.065,23,reviewed,us,us
2021-08-28T12:27:25.795Z,-3.5358,140.0996,30,5.6,mww,,29,7.407,0.46,us,us7000f57q,2021-11-06T20:28:55.040Z,"119 km SSW of Abepura, Indonesia",earthquake,7.7,1.9,0.093,11,reviewed,us,us
2021-08-29T23:32:44.555Z,-58.1032,-23.5197,10,5.5,mww,,71,8.179,0.66,us,us7000f5iz,2021-11-06T20:28:48.040Z,"",earthquake,9.3,1.8,0.069,20,reviewed,us,us
2021-08-31T02:52:50.513Z,-29.9211,-177.3798,16,6.4,mww,,31,0.808,0.64,us,us7000f60j,2021-11-06T20:28:42.040Z,"Kermadec Islands, New Zealand",earthquake,6.8,1.7,0.045,48,reviewed,us,us
2021-08-31T14:24:25.369Z,-57.0178,-25.1343,14.76,5.6,mww,,64,6.984,0.83,us,us7000f67h,2021-11-06T20:28:38.040Z,"South Sandwich Islands region",earthquake,10.5,3.9,0.063,24,reviewed,us,us
2021-09-01T09:01:11.397Z,-59.0792,-25.5667,27,5.6,mww,,64,7.694,0.64,us,us7000f6l9,2021-11-06T20:28:33.040Z,"South Sandwich Islands region",earthquake,9.2,1.9,0.061,26,reviewed,us,us
2021-09-01T13:50:10.419Z,-1.242,-24.1484,10,5.7,mww,,41,11.635,0.41,us,us7000f6q8,2021-11-06T20:28:32.040Z,"central Mid-Atlantic Ridge",earthquake,8.3,1.7,0.058,29,reviewed,us,us
2021-09-01T18:35:45.859Z,-27.7317,-71.1083,28,5.6,mww,,97,0.472,0.64,us,us7000f6uy,2021-11-06T20:28:31.040Z,"86 km WSW of Copiap, Chile",earthquake,2.5,1.8,0.052,36,reviewed,us,us
2021-09-03T00:06:16.121Z,-58.815,-25.7275,34.92,5.5,mww,,32,7.478,0.9,us,us7000f7a5,2021-11-17T17:18:29.040Z,"South Sandwich Islands region",earthquake,5.5,3.2,0.078,16,reviewed,us,us
2021-09-03T07:49:43.479Z,-59.9254,-26.7534,6.54,5.6,mww,,54,14.696,0.54,us,us7000f7dp,2021-11-17T17:19:07.040Z,"South Sandwich Islands region",earthquake,10,3.9,0.08,15,reviewed,us,us
2021-09-03T10:14:26.456Z,49.4861,147.0217,585,5.8,mww,,36,3.809,0.5,us,us7000f7en,2021-11-17T17:19:15.040Z,"286 km E of Poronaysk, Russia",earthquake,9.5,1.9,0.041,56,reviewed,us,us
2021-09-05T05:26:35.257Z,-56.7669,-25.6617,19.75,5.5,mww,,69,6.631,0.5,us,us7000f85q,2021-11-17T17:22:39.040Z,"South Sandwich Islands region",earthquake,10,4.5,0.06,27,reviewed,us,us
2021-09-05T08:42:13.442Z,20.3395,-109.2259,10,5.5,mww,,127,7.333,0.79,us,us7000f86s,2021-11-17T17:22:56.040Z,"291 km SSE of Cabo San Lucas, Mexico",earthquake,9.1,1.9,0.057,30,reviewed,us,us
2021-09-05T09:59:04.002Z,-58.7253,-25.1796,27,5.6,mww,,70,10.07,0.66,us,us7000f875,2021-11-17T17:22:59.040Z,"",earthquake,9.8,1.9,0.059,28,reviewed,us,us
2021-09-05T17:51:44.857Z,-22.0113,-174.5918,10,5.9,mww,,29,7.806,1.23,us,us7000f8bb,2021-11-17T17:23:33.040Z,"83 km SSE of Ohonua, Tonga",earthquake,8.9,1.7,0.068,21,reviewed,us,us
2021-09-06T08:19:42.348Z,-58.7813,-25.2241,28,5.6,mww,,65,7.683,0.5,us,us7000f8gz,2021-11-17T17:24:53.040Z,"South Sandwich Islands region",earthquake,6.2,1.6,0.056,31,reviewed,us,us
2021-09-07T09:49:56.991Z,-19.3855,-176.0683,10,6,mww,,41,5.418,0.48,us,us7000f8tc,2021-12-21T07:45:16.732Z,"185 km WNW of Pangai, Tonga",earthquake,9.1,1.8,0.068,21,reviewed,us,us
2021-09-08T01:47:47.437Z,16.9465,-99.753,20,7,mww,,43,0.07,0.64,us,us7000f93v,2022-01-24T04:05:32.498Z,"Acapulco, Mexico",earthquake,5.2,1.2,0.04,61,reviewed,us,us
2021-09-08T16:37:27.395Z,-38.1626,-93.8805,10,5.5,mww,,32,13.007,0.77,us,us7000f9ay,2021-11-17T17:29:02.040Z,"West Chile Rise",earthquake,4.8,1.7,0.049,40,reviewed,us,us
2021-09-09T04:59:43.415Z,-19.2383,-176.3956,10,5.8,mww,,35,5.174,0.85,us,us7000f9l5,2021-11-17T17:30:32.040Z,"223 km WNW of Pangai, Tonga",earthquake,9.7,1.8,0.06,27,reviewed,us,us
2021-09-10T17:07:15.395Z,-60.5492,-26.5738,10,5.5,mww,,44,8.244,0.83,us,us7000fa2u,2021-11-23T15:09:11.040Z,"South Sandwich Islands region",earthquake,8.9,1.7,0.065,23,reviewed,us,us
2021-09-11T09:23:03.696Z,-59.6064,-26.3833,41.08,5.5,mww,,69,9.214,0.56,us,us7000fa9j,2021-11-23T15:09:46.040Z,"South Sandwich Islands region",earthquake,9,6.5,0.083,14,reviewed,us,us
2021-09-13T05:18:14.639Z,-23.7629,-67.0129,205,6.2,mww,,29,1.341,0.53,us,us7000fap8,2021-12-21T07:47:20.105Z,"86 km NW of San Antonio de los Cobres, Argentina",earthquake,9,1.8,0.043,51,reviewed,us,us
2021-09-13T22:46:06.357Z,32.4784,137.8572,370,5.8,mww,,18,1.743,0.9,us,us7000faw7,2021-12-21T22:23:39.281Z,"223 km SE of Shing?, Japan",earthquake,7.7,1.7,0.048,41,reviewed,us,us
2021-09-16T17:51:55.858Z,55.071,-156.4993,36.8,5.6,mww,,,,0.83,ak,ak021bwmmasc,2021-11-23T15:13:14.040Z,"181 km SE of Chignik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2021-09-17T10:28:39.753Z,-13.4556,167.4164,8,5.8,mww,,34,1.99,0.53,us,us7000fc1e,2021-12-03T15:01:24.040Z,"48 km NNW of Sola, Vanuatu",earthquake,7.3,1.8,0.045,47,reviewed,us,us
2021-09-20T18:34:52.491Z,-20.9798,-174.2712,14,5.8,mww,,25,7.422,0.92,us,us7000fcye,2021-12-03T15:01:38.040Z,"80 km ENE of Ohonua, Tonga",earthquake,8.2,1.6,0.066,22,reviewed,us,us
2021-09-20T20:25:26.525Z,46.3926,152.4879,35,6.1,mww,,14,6.717,1.18,us,us7000fczf,2021-12-03T15:01:38.040Z,"Kuril Islands",earthquake,7.5,1.8,0.037,70,reviewed,us,us
2021-09-21T13:14:32.025Z,-36.7771,-73.9329,18.8,6.4,mww,,110,2.14,0.7,us,us7000fd4k,2021-12-07T15:14:16.474Z,"73 km W of Talcahuano, Chile",earthquake,6.2,3,0.043,52,reviewed,us,us
2021-09-21T23:15:53.602Z,-37.492,146.3534,12,5.9,mww,,31,0.69,0.84,us,us7000fd9v,2022-02-14T03:52:48.265Z,"39 km S of Mount Buller, Australia",earthquake,4.9,1.7,0.056,31,reviewed,us,us
2021-09-22T09:57:07.023Z,12.1396,-87.8647,21,6.5,mww,,114,0.993,1.07,us,us7000fdds,2021-12-03T15:01:46.040Z,"80 km SW of Jiquilillo, Nicaragua",earthquake,5,1.9,0.035,80,reviewed,us,us
2021-09-22T12:57:00.189Z,12.0976,-87.6738,28.51,5.6,mww,,139,0.872,0.81,us,us7000fdfd,2021-12-03T15:01:47.040Z,"69 km SW of Corinto, Nicaragua",earthquake,5.9,5.2,0.068,21,reviewed,us,us
2021-09-23T16:47:49.086Z,23.045,-107.953,10,5.7,mwb,,90,1.414,0.81,us,us7000fdty,2021-12-03T15:01:57.040Z,"140 km SW of Empaque Tarriba, Mexico",earthquake,4.9,1.1,0.049,40,reviewed,us,us
2021-09-24T07:02:29.055Z,51.1338,-179.0224,18,5.5,mww,,56,0.44,0.88,us,us7000fe0g,2021-12-04T14:29:15.040Z,"185 km WSW of Adak, Alaska",earthquake,3.7,1.8,0.046,45,reviewed,us,us
2021-09-24T11:52:28.163Z,51.0829,-179.0153,18,6.1,mww,,52,0.487,0.89,us,us7000fe1w,2022-03-11T12:02:36.695Z,"187 km WSW of Adak, Alaska",earthquake,4.2,1.8,0.044,49,reviewed,us,us
2021-09-25T05:21:32.346Z,-53.4197,23.5583,7,5.8,mww,,44,20.236,0.62,us,us7000feai,2021-12-04T14:29:28.040Z,"south of Africa",earthquake,10.2,1.8,0.069,20,reviewed,us,us
2021-09-26T17:12:05.243Z,13.8941,120.5097,83,5.7,mww,,21,8.415,1.24,us,us7000fen1,2021-12-04T14:29:47.040Z,"12 km W of Talisay, Philippines",earthquake,8.2,1.9,0.036,73,reviewed,us,us
2021-09-27T06:17:21.478Z,35.244,25.2697,6,6,mww,,19,0.313,0.47,us,us7000fes8,2022-01-08T16:08:44.480Z,"6 km N of Thrapsann, Greece",earthquake,5,1.8,0.043,51,reviewed,us,us
2021-09-29T08:37:05.619Z,38.8893,135.4527,364,6.1,mww,,13,3.198,0.82,us,us6000fq2d,2021-12-04T14:27:57.040Z,"243 km NNW of Nanao, Japan",earthquake,7.2,1.9,0.05,38,reviewed,us,us
2021-10-02T04:24:29.731Z,-14.6065,-173.3041,19.67,5.8,mww,,84,1.63,1.16,us,us6000fqzn,2021-12-10T21:14:02.040Z,"135 km SW of Gataivai, Samoa",earthquake,9.7,5,0.083,14,reviewed,us,us
2021-10-02T06:29:17.897Z,-21.1265,174.8958,527,7.3,mww,,32,4.493,0.67,us,us6000fr0b,2021-12-10T21:14:02.040Z,"Vanuatu region",earthquake,9.7,1.9,0.039,64,reviewed,us,us
2021-10-02T12:52:34.077Z,-9.5901,-71.1603,589,5.9,mww,,40,2.397,0.7,us,us6000fr2z,2021-12-10T21:14:03.040Z,"163 km SSW of Tarauac, Brazil",earthquake,9.6,1.9,0.071,19,reviewed,us,us
2021-10-02T20:43:39.504Z,-9.1778,67.2614,10,6,mww,,36,5.377,0.8,us,us6000fr5t,2021-12-10T21:14:03.040Z,"Mid-Indian Ridge",earthquake,8.1,1.7,0.073,18,reviewed,us,us
2021-10-04T02:39:28.323Z,32.335,49.7618,13,5.5,mww,,23,4.363,1.02,us,us6000frf2,2021-12-10T21:14:06.040Z,"61 km NE of Masjed Soleym?n, Iran",earthquake,7.2,1.7,0.063,24,reviewed,us,us
2021-10-04T03:54:06.823Z,-60.4157,-27.5186,10,6.2,mww,,30,7.825,0.93,us,us6000frfw,2021-12-10T21:14:06.040Z,"South Sandwich Islands region",earthquake,8,1.7,0.048,41,reviewed,us,us
2021-10-04T06:34:13.852Z,-29.979,-177.5029,27.73,5.7,mww,,57,0.801,0.44,us,us6000frhs,2021-12-10T21:14:07.040Z,"Kermadec Islands, New Zealand",earthquake,9,4,0.056,31,reviewed,us,us
2021-10-05T17:46:02.970Z,40.0529,142.141,55,5.7,mww,,11,1.102,0.91,us,us6000frzg,2022-01-05T00:38:20.081Z,"48 km NNE of Miyako, Japan",earthquake,6,1.8,0.046,45,reviewed,us,us
2021-10-06T22:01:08.867Z,30.1933,67.9948,9,5.9,mww,,17,4.424,0.52,us,us6000fsg9,2021-12-21T13:03:01.220Z,"11 km NNE of Harnai, Pakistan",earthquake,8.4,1.7,0.098,10,reviewed,us,us
2021-10-07T13:41:24.528Z,35.5736,140.0705,62,5.9,mww,,29,1.786,1.1,us,us6000fsl6,2021-12-22T02:29:57.407Z,"5 km SW of Chiba, Japan",earthquake,6.1,1.9,0.055,32,reviewed,us,us
2021-10-07T18:28:03.669Z,22.3124,94.7676,110,5.5,mww,,23,1.129,0.81,us,us6000fsrg,2021-12-10T21:14:20.040Z,"44 km WNW of Monywa, Myanmar",earthquake,6,1.8,0.056,31,reviewed,us,us
2021-10-07T20:13:01.195Z,-58.7606,158.6067,10,5.8,mww,,26,4.277,0.99,us,us6000fssl,2021-12-10T21:14:20.040Z,"Macquarie Island region",earthquake,10.1,1.7,0.068,21,reviewed,us,us
2021-10-09T04:47:49.129Z,-15.5828,-71.8421,14.16,5.7,mww,,92,3.018,1.27,us,us6000ft6j,2021-12-18T19:58:40.040Z,"4 km NW of Madrigal, Peru",earthquake,7,3,0.04,61,reviewed,us,us
2021-10-09T07:19:27.745Z,50.0419,149.8754,447.5,5.6,mww,,50,5.645,0.72,us,us6000ft86,2021-12-18T19:58:41.040Z,"Sea of Okhotsk",earthquake,9.9,5.5,0.068,21,reviewed,us,us
2021-10-09T10:58:31.956Z,-21.1889,174.5221,535,6.9,mww,,31,4.778,0.64,us,us6000ft9g,2021-12-18T19:58:42.040Z,"Vanuatu region",earthquake,9.7,1.9,0.05,38,reviewed,us,us
2021-10-09T20:01:51.708Z,-4.6376,152.9931,54,5.5,mww,,13,0.938,0.76,us,us6000ftd2,2021-12-18T19:58:43.040Z,"86 km ESE of Kokopo, Papua New Guinea",earthquake,6.9,1.8,0.062,25,reviewed,us,us
2021-10-10T00:20:40.653Z,-11.6953,-71.6539,10,5.7,mww,,33,4.074,1.04,us,us6000fteg,2021-12-18T19:58:45.040Z,"130 km NNW of Salvacin, Peru",earthquake,3.4,1.7,0.044,50,reviewed,us,us
2021-10-10T21:48:36.560Z,18.8203333333333,-155.527166666667,35.06,6.21,ml,54,278,,0.12,hv,hv72748782,2022-03-13T21:58:48.628Z,"27 km SSE of Naalehu, Hawaii",earthquake,0.52,0.93,0.153984707746698,25,reviewed,hv,hv
2021-10-11T09:10:25.147Z,56.2954,-156.581,51.6,6.9,mww,,,,0.65,ak,ak021d1u1nos,2022-01-08T01:04:01.684Z,"112 km E of Chignik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2021-10-11T12:34:36.079Z,0.8073,126.2042,36.86,5.7,mww,,58,1.163,0.82,us,us6000ftpp,2021-12-18T19:58:53.040Z,"131 km W of Ternate, Indonesia",earthquake,5.9,6.2,0.071,19,reviewed,us,us
2021-10-11T23:10:00.518Z,48.2975,153.7509,70,5.8,mww,,39,5.429,0.98,us,us6000ftu3,2021-12-18T19:58:55.040Z,"Kuril Islands",earthquake,8.4,1.9,0.069,20,reviewed,us,us
2021-10-12T09:24:05.099Z,35.1691,26.2152,20,6.4,mww,,19,0.86,0.46,us,us6000ftxu,2021-12-18T19:58:57.040Z,"4 km SW of Palekastro, Greece",earthquake,6.1,1.8,0.048,42,reviewed,us,us
2021-10-14T05:51:55.748Z,-15.0476,167.4701,116,5.6,mww,,63,0.473,0.62,us,us6000fugu,2021-12-18T19:59:04.040Z,"42 km E of Port-Olry, Vanuatu",earthquake,9.7,1.9,0.051,37,reviewed,us,us
2021-10-14T15:16:29.752Z,1.2369,126.1559,41,5.5,mww,,13,1.295,0.93,us,us6000fuke,2021-12-18T19:59:05.040Z,"134 km ESE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,5.4,1.8,0.063,24,reviewed,us,us
2021-10-15T02:44:59.320Z,-8.8783,158.4642,33,6.4,mww,,20,1.566,0.98,us,us6000furk,2021-12-25T22:58:34.040Z,"148 km WSW of Buala, Solomon Islands",earthquake,6.5,1.8,0.048,42,reviewed,us,us
2021-10-18T07:26:51.639Z,-13.69,167.0396,93,6.2,mww,,63,1.754,0.65,us,us6000fvkf,2021-12-25T22:58:45.040Z,"59 km WNW of Sola, Vanuatu",earthquake,7.6,1.9,0.041,58,reviewed,us,us
2021-10-19T05:32:32.741Z,34.576,28.3953,43.86,5.9,mww,,25,1.401,0.52,us,us6000fvtm,2021-12-25T22:58:48.040Z,"149 km SE of Karpathos, Greece",earthquake,5.1,3.9,0.05,38,reviewed,us,us
2021-10-19T10:28:45.124Z,-21.1577,-175.6644,10,5.6,mww,,38,6.83,0.5,us,us6000fvur,2021-12-25T22:58:48.040Z,"46 km W of Haveluloto, Tonga",earthquake,9.4,1.6,0.052,36,reviewed,us,us
2021-10-21T08:10:43.027Z,-25.316,179.604,487,6.1,mww,,37,7.671,0.65,us,us6000fwd5,2021-12-25T22:58:55.040Z,"south of the Fiji Islands",earthquake,10.7,2,0.053,34,reviewed,us,us
2021-10-21T08:36:47.973Z,32.1131,138.1614,335.78,5.5,mww,,30,1.715,0.77,us,us6000fwdc,2021-12-25T22:58:56.040Z,"271 km SE of Shing?, Japan",earthquake,7.6,4.6,0.098,10,reviewed,us,us
